Store,Dept,Date,Weekly_Sales,IsHoliday
1,54,2012-03-23,15.88,FALSE
1,54,2012-03-30,40.92,FALSE
1,54,2012-04-06,120.72,FALSE
1,54,2012-04-20,24.04,FALSE
1,54,2012-04-27,61.84,FALSE
1,54,2012-05-11,119.92,FALSE
1,54,2012-05-18,60,FALSE
1,54,2012-05-25,74.92,FALSE
1,54,2012-06-01,23.92,FALSE
1,54,2012-06-08,34.8,FALSE
1,54,2012-06-15,40,FALSE
1,54,2012-06-22,24.88,FALSE
1,54,2012-07-06,20.76,FALSE
1,54,2012-07-13,28.92,FALSE
1,54,2012-07-20,73.92,FALSE
1,54,2012-07-27,30.92,FALSE
1,54,2012-08-03,8,FALSE
1,54,2012-08-10,49.8,FALSE
1,54,2012-08-17,4.88,FALSE
1,54,2012-08-24,8,FALSE
1,54,2012-08-31,28.92,FALSE
1,54,2012-09-07,13.38,TRUE
1,54,2012-09-14,46.92,FALSE
1,54,2012-09-28,36,FALSE
1,54,2012-10-05,72.92,FALSE
1,54,2012-10-12,89.84,FALSE
1,54,2012-10-19,28.92,FALSE
1,54,2012-10-26,4.88,FALSE
1,55,2010-02-05,21249.31,FALSE
1,55,2010-02-12,18892.81,TRUE
1,55,2010-02-19,17404.53,FALSE
1,55,2010-02-26,16708.1,FALSE
1,55,2010-03-05,16120.04,FALSE
1,55,2010-03-12,14410.07,FALSE
1,55,2010-03-19,14590.87,FALSE
1,55,2010-03-26,11836.92,FALSE
1,55,2010-04-02,13435.38,FALSE
1,55,2010-04-09,11185.09,FALSE
1,55,2010-04-16,9537.96,FALSE
1,55,2010-04-23,11082.83,FALSE
1,55,2010-04-30,11439.61,FALSE
1,55,2010-05-07,11062.66,FALSE
1,55,2010-05-14,9471.58,FALSE
1,55,2010-05-21,12395.06,FALSE
1,55,2010-05-28,10256.27,FALSE
1,55,2010-06-04,12515.03,FALSE
1,55,2010-06-11,14347.95,FALSE
1,55,2010-06-18,9844.85,FALSE
1,55,2010-06-25,12528.26,FALSE
1,55,2010-07-02,11466.06,FALSE
1,55,2010-07-09,11898.06,FALSE
1,55,2010-07-16,12663.38,FALSE
1,55,2010-07-23,9468.88,FALSE
1,55,2010-07-30,9914.6,FALSE
1,55,2010-08-06,11091.06,FALSE
1,55,2010-08-13,12236.16,FALSE
1,55,2010-08-20,10592.72,FALSE
1,55,2010-08-27,8780.64,FALSE
1,55,2010-09-03,9059.84,FALSE
1,55,2010-09-10,9199.14,TRUE
1,55,2010-09-17,12760.14,FALSE
1,55,2010-09-24,9499.36,FALSE
1,55,2010-10-01,10911.03,FALSE
1,55,2010-10-08,10294.64,FALSE
1,55,2010-10-15,10663.59,FALSE
1,55,2010-10-22,10390.81,FALSE
1,55,2010-10-29,13129.49,FALSE
1,55,2010-11-05,12562.6,FALSE
1,55,2010-11-12,16218.9,FALSE
1,55,2010-11-19,15807.45,FALSE
1,55,2010-11-26,32756.5,TRUE
1,55,2010-12-03,18661.25,FALSE
1,55,2010-12-10,20224.52,FALSE
1,55,2010-12-17,29029.83,FALSE
1,55,2010-12-24,48876.91,FALSE
1,55,2010-12-31,22366.22,TRUE
1,55,2011-01-07,13296.99,FALSE
1,55,2011-01-14,10374.82,FALSE
1,55,2011-01-21,12265.69,FALSE
1,55,2011-01-28,11293.56,FALSE
1,55,2011-02-04,16056.11,FALSE
1,55,2011-02-11,15747.17,TRUE
1,55,2011-02-18,19414.61,FALSE
1,55,2011-02-25,14125.3,FALSE
1,55,2011-03-04,16789.56,FALSE
1,55,2011-03-11,15350.18,FALSE
1,55,2011-03-18,14963.42,FALSE
1,55,2011-03-25,12382.76,FALSE
1,55,2011-04-01,12428,FALSE
1,55,2011-04-08,11546.48,FALSE
1,55,2011-04-15,8886.81,FALSE
1,55,2011-04-22,11210.12,FALSE
1,55,2011-04-29,9512.75,FALSE
1,55,2011-05-06,10456.91,FALSE
1,55,2011-05-13,10183.87,FALSE
1,55,2011-05-20,9191.43,FALSE
1,55,2011-05-27,9569.7,FALSE
1,55,2011-06-03,10291.31,FALSE
1,55,2011-06-10,9891.77,FALSE
1,55,2011-06-17,8667.61,FALSE
1,55,2011-06-24,10132.88,FALSE
1,55,2011-07-01,9175.14,FALSE
1,55,2011-07-08,9191.89,FALSE
1,55,2011-07-15,10956.97,FALSE
1,55,2011-07-22,9450.01,FALSE
1,55,2011-07-29,9872.47,FALSE
1,55,2011-08-05,9800.78,FALSE
1,55,2011-08-12,9227.49,FALSE
1,55,2011-08-19,7651.17,FALSE
1,55,2011-08-26,6962.22,FALSE
1,55,2011-09-02,11307.8,FALSE
1,55,2011-09-09,9968.71,TRUE
1,55,2011-09-16,9132.15,FALSE
1,55,2011-09-23,10095.51,FALSE
1,55,2011-09-30,8371.29,FALSE
1,55,2011-10-07,9866.2,FALSE
1,55,2011-10-14,8613.78,FALSE
1,55,2011-10-21,12946.24,FALSE
1,55,2011-10-28,11531.5,FALSE
1,55,2011-11-04,12682.1,FALSE
1,55,2011-11-11,23728.53,FALSE
1,55,2011-11-18,16338.81,FALSE
1,55,2011-11-25,30868.94,TRUE
1,55,2011-12-02,15958.05,FALSE
1,55,2011-12-09,17699.32,FALSE
1,55,2011-12-16,25261.76,FALSE
1,55,2011-12-23,45369.2,FALSE
1,55,2011-12-30,29051.72,TRUE
1,55,2012-01-06,13677.11,FALSE
1,55,2012-01-13,10418.11,FALSE
1,55,2012-01-20,9248.23,FALSE
1,55,2012-01-27,8142.7,FALSE
1,55,2012-02-03,13026.55,FALSE
1,55,2012-02-10,17331.87,TRUE
1,55,2012-02-17,18555.99,FALSE
1,55,2012-02-24,13506.9,FALSE
1,55,2012-03-02,13570.7,FALSE
1,55,2012-03-09,13415.73,FALSE
1,55,2012-03-16,12821.02,FALSE
1,55,2012-03-23,10829.7,FALSE
1,55,2012-03-30,10850.61,FALSE
1,55,2012-04-06,11456.71,FALSE
1,55,2012-04-13,9956.75,FALSE
1,55,2012-04-20,9182.6,FALSE
1,55,2012-04-27,9311.12,FALSE
1,55,2012-05-04,9687.39,FALSE
1,55,2012-05-11,7393.75,FALSE
1,55,2012-05-18,8229.82,FALSE
1,55,2012-05-25,8265.88,FALSE
1,55,2012-06-01,9876.01,FALSE
1,55,2012-06-08,9950.02,FALSE
1,55,2012-06-15,9353.12,FALSE
1,55,2012-06-22,10200.28,FALSE
1,55,2012-06-29,9377.05,FALSE
1,55,2012-07-06,10013.75,FALSE
1,55,2012-07-13,9348.48,FALSE
1,55,2012-07-20,9626.94,FALSE
1,55,2012-07-27,8744.35,FALSE
1,55,2012-08-03,9556.52,FALSE
1,55,2012-08-10,7861.01,FALSE
1,55,2012-08-17,7462.78,FALSE
1,55,2012-08-24,7482.47,FALSE
1,55,2012-08-31,10045.55,FALSE
1,55,2012-09-07,8140.64,TRUE
1,55,2012-09-14,7408.83,FALSE
1,55,2012-09-21,10502.56,FALSE
1,55,2012-09-28,9595.03,FALSE
1,55,2012-10-05,12244.21,FALSE
1,55,2012-10-12,11695.12,FALSE
1,55,2012-10-19,9438.28,FALSE
1,55,2012-10-26,10200.84,FALSE
1,56,2010-02-05,2567.36,FALSE
1,56,2010-02-12,2849.12,TRUE
1,56,2010-02-19,3246.57,FALSE
1,56,2010-02-26,2598.65,FALSE
1,56,2010-03-05,5298.62,FALSE
1,56,2010-03-12,8773.81,FALSE
1,56,2010-03-19,11836.32,FALSE
1,56,2010-03-26,5974.74,FALSE
1,56,2010-04-02,13928.36,FALSE
1,56,2010-04-09,13987.13,FALSE
1,56,2010-04-16,16347.63,FALSE
1,56,2010-04-23,13262.63,FALSE
1,56,2010-04-30,10546.89,FALSE
1,56,2010-05-07,11085.84,FALSE
1,56,2010-05-14,8684.96,FALSE
1,56,2010-05-21,5157.63,FALSE
1,56,2010-05-28,4992.33,FALSE
1,56,2010-06-04,3672.22,FALSE
1,56,2010-06-11,3271.16,FALSE
1,56,2010-06-18,3568.13,FALSE
1,56,2010-06-25,2397.46,FALSE
1,56,2010-07-02,2759.98,FALSE
1,56,2010-07-09,1774.87,FALSE
1,56,2010-07-16,2133.65,FALSE
1,56,2010-07-23,1457.56,FALSE
1,56,2010-07-30,1047.98,FALSE
1,56,2010-08-06,1942.33,FALSE
1,56,2010-08-13,1458.31,FALSE
1,56,2010-08-20,1286.55,FALSE
1,56,2010-08-27,1123.42,FALSE
1,56,2010-09-03,1632.06,FALSE
1,56,2010-09-10,1658.16,TRUE
1,56,2010-09-17,1894.81,FALSE
1,56,2010-09-24,2716.66,FALSE
1,56,2010-10-01,2054.05,FALSE
1,56,2010-10-08,2207.89,FALSE
1,56,2010-10-15,1555.96,FALSE
1,56,2010-10-22,1452.08,FALSE
1,56,2010-10-29,1395.02,FALSE
1,56,2010-11-05,1089.72,FALSE
1,56,2010-11-12,956.7,FALSE
1,56,2010-11-19,911.41,FALSE
1,56,2010-11-26,1457.38,TRUE
1,56,2010-12-03,1849.72,FALSE
1,56,2010-12-10,1910.24,FALSE
1,56,2010-12-17,1746.36,FALSE
1,56,2010-12-24,1009.09,FALSE
1,56,2010-12-31,480.47,TRUE
1,56,2011-01-07,946.45,FALSE
1,56,2011-01-14,291.72,FALSE
1,56,2011-01-21,611.9,FALSE
1,56,2011-01-28,1015.62,FALSE
1,56,2011-02-04,1526.95,FALSE
1,56,2011-02-11,1569.29,TRUE
1,56,2011-02-18,4978.59,FALSE
1,56,2011-02-25,5793.4,FALSE
1,56,2011-03-04,7625.1,FALSE
1,56,2011-03-11,9131.4,FALSE
1,56,2011-03-18,12804.39,FALSE
1,56,2011-03-25,14313.44,FALSE
1,56,2011-04-01,13231.66,FALSE
1,56,2011-04-08,13853.2,FALSE
1,56,2011-04-15,11112.6,FALSE
1,56,2011-04-22,10337.63,FALSE
1,56,2011-04-29,7348.17,FALSE
1,56,2011-05-06,8817.17,FALSE
1,56,2011-05-13,10048.15,FALSE
1,56,2011-05-20,6312.98,FALSE
1,56,2011-05-27,5173.99,FALSE
1,56,2011-06-03,3658.74,FALSE
1,56,2011-06-10,3053.21,FALSE
1,56,2011-06-17,2066,FALSE
1,56,2011-06-24,1919.82,FALSE
1,56,2011-07-01,1996.97,FALSE
1,56,2011-07-08,1145.04,FALSE
1,56,2011-07-15,747.29,FALSE
1,56,2011-07-22,563.45,FALSE
1,56,2011-07-29,1127.04,FALSE
1,56,2011-08-05,788.02,FALSE
1,56,2011-08-12,683.97,FALSE
1,56,2011-08-19,492.22,FALSE
1,56,2011-08-26,551.54,FALSE
1,56,2011-09-02,1001.74,FALSE
1,56,2011-09-09,1342.15,TRUE
1,56,2011-09-16,1417.28,FALSE
1,56,2011-09-23,1427.48,FALSE
1,56,2011-09-30,1864.31,FALSE
1,56,2011-10-07,2288.14,FALSE
1,56,2011-10-14,2772.54,FALSE
1,56,2011-10-21,1577.8,FALSE
1,56,2011-10-28,1221.89,FALSE
1,56,2011-11-04,801.07,FALSE
1,56,2011-11-11,792.42,FALSE
1,56,2011-11-18,1241.47,FALSE
1,56,2011-11-25,2003.93,TRUE
1,56,2011-12-02,1157.9,FALSE
1,56,2011-12-09,1708.9,FALSE
1,56,2011-12-16,1227.56,FALSE
1,56,2011-12-23,405.84,FALSE
1,56,2011-12-30,283.82,TRUE
1,56,2012-01-06,568.29,FALSE
1,56,2012-01-13,783.25,FALSE
1,56,2012-01-20,1347.74,FALSE
1,56,2012-01-27,1438.75,FALSE
1,56,2012-02-03,2418,FALSE
1,56,2012-02-10,4131.49,TRUE
1,56,2012-02-17,3673.37,FALSE
1,56,2012-02-24,4836.58,FALSE
1,56,2012-03-02,5688.7,FALSE
1,56,2012-03-09,8541.45,FALSE
1,56,2012-03-16,11246.66,FALSE
1,56,2012-03-23,12132.99,FALSE
1,56,2012-03-30,13271.3,FALSE
1,56,2012-04-06,13506.8,FALSE
1,56,2012-04-13,10051.32,FALSE
1,56,2012-04-20,7896.05,FALSE
1,56,2012-04-27,8498.87,FALSE
1,56,2012-05-04,8585.95,FALSE
1,56,2012-05-11,9363.16,FALSE
1,56,2012-05-18,8454.35,FALSE
1,56,2012-05-25,5611.84,FALSE
1,56,2012-06-01,5118.98,FALSE
1,56,2012-06-08,3707.69,FALSE
1,56,2012-06-15,2938.71,FALSE
1,56,2012-06-22,2826.83,FALSE
1,56,2012-06-29,2159.46,FALSE
1,56,2012-07-06,1980.42,FALSE
1,56,2012-07-13,1821.15,FALSE
1,56,2012-07-20,1799.52,FALSE
1,56,2012-07-27,1725.59,FALSE
1,56,2012-08-03,1508.82,FALSE
1,56,2012-08-10,925.83,FALSE
1,56,2012-08-17,1005.12,FALSE
1,56,2012-08-24,1240.35,FALSE
1,56,2012-08-31,1111.5,FALSE
1,56,2012-09-07,1166.8,TRUE
1,56,2012-09-14,1742.34,FALSE
1,56,2012-09-21,1942.71,FALSE
1,56,2012-09-28,2167.36,FALSE
1,56,2012-10-05,1893.24,FALSE
1,56,2012-10-12,1844.94,FALSE
1,56,2012-10-19,1328.43,FALSE
1,56,2012-10-26,882.69,FALSE
1,58,2010-02-05,7659.97,FALSE
1,58,2010-02-12,4505,TRUE
1,58,2010-02-19,3131,FALSE
1,58,2010-02-26,4356,FALSE
1,58,2010-03-05,5796,FALSE
1,58,2010-03-12,3485,FALSE
1,58,2010-03-19,3380,FALSE
1,58,2010-03-26,3437,FALSE
1,58,2010-04-02,4587,FALSE
1,58,2010-04-09,4262,FALSE
1,58,2010-04-16,2288,FALSE
1,58,2010-04-23,6634,FALSE
1,58,2010-04-30,2893,FALSE
1,58,2010-05-07,4608,FALSE
1,58,2010-05-14,3073,FALSE
1,58,2010-05-21,3917,FALSE
1,58,2010-05-28,5055,FALSE
1,58,2010-06-04,4970,FALSE
1,58,2010-06-11,7688,FALSE
1,58,2010-06-18,5192,FALSE
1,58,2010-06-25,3048,FALSE
1,58,2010-07-02,4539,FALSE
1,58,2010-07-09,2849,FALSE
1,58,2010-07-16,5059,FALSE
1,58,2010-07-23,3860,FALSE
1,58,2010-07-30,4320,FALSE
1,58,2010-08-06,5329,FALSE
1,58,2010-08-13,2480,FALSE
1,58,2010-08-20,5456,FALSE
1,58,2010-08-27,4074,FALSE
1,58,2010-09-03,3090,FALSE
1,58,2010-09-10,3894,TRUE
1,58,2010-09-17,3572,FALSE
1,58,2010-09-24,2746,FALSE
1,58,2010-10-01,743,FALSE
1,58,2010-10-08,4849,FALSE
1,58,2010-10-15,4988,FALSE
1,58,2010-10-22,570,FALSE
1,58,2010-10-29,2615,FALSE
1,58,2010-11-05,2228,FALSE
1,58,2010-11-12,4145,FALSE
1,58,2010-11-19,3917,FALSE
1,58,2010-11-26,2560,TRUE
1,58,2010-12-03,2969,FALSE
1,58,2010-12-10,2013,FALSE
1,58,2010-12-17,3116,FALSE
1,58,2010-12-24,3296,FALSE
1,58,2010-12-31,2498,TRUE
1,58,2011-01-07,2331,FALSE
1,58,2011-01-14,570,FALSE
1,58,2011-01-21,2375,FALSE
1,58,2011-01-28,1840,FALSE
1,58,2011-02-04,845,FALSE
1,58,2011-02-11,3250,TRUE
1,58,2011-02-18,3659,FALSE
1,58,2011-02-25,1188,FALSE
1,58,2011-03-04,4055,FALSE
1,58,2011-03-11,1883,FALSE
1,58,2011-03-18,2466,FALSE
1,58,2011-03-25,928,FALSE
1,58,2011-04-01,4048,FALSE
1,58,2011-04-08,2125,FALSE
1,58,2011-04-15,3455,FALSE
1,58,2011-04-22,3315,FALSE
1,58,2011-04-29,1395,FALSE
1,58,2011-05-06,4078.97,FALSE
1,58,2011-05-13,3720,FALSE
1,58,2011-05-20,1575,FALSE
1,58,2011-05-27,2170,FALSE
1,58,2011-06-03,1455,FALSE
1,58,2011-06-10,2400,FALSE
1,58,2011-06-17,4700,FALSE
1,58,2011-06-24,4330,FALSE
1,58,2011-07-01,2650,FALSE
1,58,2011-07-08,4875,FALSE
1,58,2011-07-15,4365,FALSE
1,58,2011-07-22,5035,FALSE
1,58,2011-07-29,4745,FALSE
1,58,2011-08-05,3315,FALSE
1,58,2011-08-12,1365,FALSE
1,58,2011-08-19,4645,FALSE
1,58,2011-08-26,6070,FALSE
1,58,2011-09-02,2720,FALSE
1,58,2011-09-09,2735,TRUE
1,58,2011-09-16,5238.97,FALSE
1,58,2011-09-23,1520,FALSE
1,58,2011-09-30,1735,FALSE
1,58,2011-10-07,4128.97,FALSE
1,58,2011-10-14,3195,FALSE
1,58,2011-10-21,2515,FALSE
1,58,2011-10-28,800,FALSE
1,58,2011-11-04,1110,FALSE
1,58,2011-11-11,4770,FALSE
1,58,2011-11-18,2900,FALSE
1,58,2011-11-25,1780,TRUE
1,58,2011-12-02,3732,FALSE
1,58,2011-12-09,5815,FALSE
1,58,2011-12-16,3735,FALSE
1,58,2011-12-23,6950,FALSE
1,58,2011-12-30,3420,TRUE
1,58,2012-01-06,3400,FALSE
1,58,2012-01-13,2210,FALSE
1,58,2012-01-20,1700,FALSE
1,58,2012-01-27,2315,FALSE
1,58,2012-02-03,2500,FALSE
1,58,2012-02-10,1995,TRUE
1,58,2012-02-17,2730,FALSE
1,58,2012-02-24,3680,FALSE
1,58,2012-03-02,4395,FALSE
1,58,2012-03-09,5745,FALSE
1,58,2012-03-16,4544,FALSE
1,58,2012-03-23,800,FALSE
1,58,2012-03-30,2950,FALSE
1,58,2012-04-06,3195,FALSE
1,58,2012-04-13,1685,FALSE
1,58,2012-04-20,850,FALSE
1,58,2012-04-27,2640,FALSE
1,58,2012-05-04,2030,FALSE
1,58,2012-05-11,1590,FALSE
1,58,2012-05-18,2100,FALSE
1,58,2012-05-25,2170,FALSE
1,58,2012-06-01,1790,FALSE
1,58,2012-06-08,4590,FALSE
1,58,2012-06-15,2280,FALSE
1,58,2012-06-22,4233.97,FALSE
1,58,2012-06-29,2900,FALSE
1,58,2012-07-06,2030,FALSE
1,58,2012-07-13,3715,FALSE
1,58,2012-07-20,4359,FALSE
1,58,2012-07-27,4450,FALSE
1,58,2012-08-03,4355,FALSE
1,58,2012-08-10,1420,FALSE
1,58,2012-08-17,2845,FALSE
1,58,2012-08-24,1425,FALSE
1,58,2012-08-31,2225,FALSE
1,58,2012-09-07,4830,TRUE
1,58,2012-09-14,4650,FALSE
1,58,2012-09-21,7790,FALSE
1,58,2012-09-28,1355,FALSE
1,58,2012-10-05,3380,FALSE
1,58,2012-10-12,4560,FALSE
1,58,2012-10-19,6800,FALSE
1,58,2012-10-26,5295,FALSE
1,59,2010-02-05,1409.34,FALSE
1,59,2010-02-12,1447.42,TRUE
1,59,2010-02-19,1530.41,FALSE
1,59,2010-02-26,1126.68,FALSE
1,59,2010-03-05,1275.29,FALSE
1,59,2010-03-12,1069.23,FALSE
1,59,2010-03-19,1133.2,FALSE
1,59,2010-03-26,1274.11,FALSE
1,59,2010-04-02,1320.11,FALSE
1,59,2010-04-09,1048.65,FALSE
1,59,2010-04-16,1047.97,FALSE
1,59,2010-04-23,897.87,FALSE
1,59,2010-04-30,797.05,FALSE
1,59,2010-05-07,998.14,FALSE
1,59,2010-05-14,992.91,FALSE
1,59,2010-05-21,865.97,FALSE
1,59,2010-05-28,803.36,FALSE
1,59,2010-06-04,1067.51,FALSE
1,59,2010-06-11,923.84,FALSE
1,59,2010-06-18,939.85,FALSE
1,59,2010-06-25,805.22,FALSE
1,59,2010-07-02,968.32,FALSE
1,59,2010-07-09,936.54,FALSE
1,59,2010-07-16,644.96,FALSE
1,59,2010-07-23,353.33,FALSE
1,59,2010-07-30,638.09,FALSE
1,59,2010-08-06,778.33,FALSE
1,59,2010-08-13,556.54,FALSE
1,59,2010-08-20,652.04,FALSE
1,59,2010-08-27,754.31,FALSE
1,59,2010-09-03,651.3,FALSE
1,59,2010-09-10,535.1,TRUE
1,59,2010-09-17,545.79,FALSE
1,59,2010-09-24,560.15,FALSE
1,59,2010-10-01,574.77,FALSE
1,59,2010-10-08,488.02,FALSE
1,59,2010-10-15,447.68,FALSE
1,59,2010-10-22,603.86,FALSE
1,59,2010-10-29,694.27,FALSE
1,59,2010-11-05,650.35,FALSE
1,59,2010-11-12,1369.26,FALSE
1,59,2010-11-19,1209.17,FALSE
1,59,2010-11-26,1687.77,TRUE
1,59,2010-12-03,2457.54,FALSE
1,59,2010-12-10,4729.1,FALSE
1,59,2010-12-17,9201.96,FALSE
1,59,2010-12-24,18016.74,FALSE
1,59,2010-12-31,6119.02,TRUE
1,59,2011-01-07,1163.59,FALSE
1,59,2011-01-14,451.83,FALSE
1,59,2011-01-21,481.23,FALSE
1,59,2011-01-28,359.46,FALSE
1,59,2011-02-04,370.98,FALSE
1,59,2011-02-11,598.89,TRUE
1,59,2011-02-18,461.3,FALSE
1,59,2011-02-25,360.91,FALSE
1,59,2011-03-04,546.4,FALSE
1,59,2011-03-11,418.85,FALSE
1,59,2011-03-18,267.5,FALSE
1,59,2011-03-25,258.5,FALSE
1,59,2011-04-01,316.86,FALSE
1,59,2011-04-08,365.51,FALSE
1,59,2011-04-15,377.94,FALSE
1,59,2011-04-22,352.72,FALSE
1,59,2011-04-29,313.74,FALSE
1,59,2011-05-06,358.69,FALSE
1,59,2011-05-13,264.07,FALSE
1,59,2011-05-20,200.88,FALSE
1,59,2011-05-27,354,FALSE
1,59,2011-06-03,155.44,FALSE
1,59,2011-06-10,218.54,FALSE
1,59,2011-06-17,149.75,FALSE
1,59,2011-06-24,209.1,FALSE
1,59,2011-07-01,202.78,FALSE
1,59,2011-07-08,233.81,FALSE
1,59,2011-07-15,175.62,FALSE
1,59,2011-07-22,126.46,FALSE
1,59,2011-07-29,194.29,FALSE
1,59,2011-08-05,380.22,FALSE
1,59,2011-08-12,160.07,FALSE
1,59,2011-08-19,261.35,FALSE
1,59,2011-08-26,205.78,FALSE
1,59,2011-09-02,180.85,FALSE
1,59,2011-09-09,243.87,TRUE
1,59,2011-09-16,194.89,FALSE
1,59,2011-09-23,147.58,FALSE
1,59,2011-09-30,226.12,FALSE
1,59,2011-10-07,239.99,FALSE
1,59,2011-10-14,428.76,FALSE
1,59,2011-10-21,231.84,FALSE
1,59,2011-10-28,289.83,FALSE
1,59,2011-11-04,571.34,FALSE
1,59,2011-11-11,785.41,FALSE
1,59,2011-11-18,797.35,FALSE
1,59,2011-11-25,972.87,TRUE
1,59,2011-12-02,1450.52,FALSE
1,59,2011-12-09,2044.76,FALSE
1,59,2011-12-16,4400.06,FALSE
1,59,2011-12-23,6483.26,FALSE
1,59,2011-12-30,3903.44,TRUE
1,59,2012-01-06,293.24,FALSE
1,59,2012-01-13,165.03,FALSE
1,59,2012-01-20,244.14,FALSE
1,59,2012-01-27,225.3,FALSE
1,59,2012-02-03,223.46,FALSE
1,59,2012-02-10,148.99,TRUE
1,59,2012-02-17,325.65,FALSE
1,59,2012-02-24,277.03,FALSE
1,59,2012-03-02,132.13,FALSE
1,59,2012-03-09,191.13,FALSE
1,59,2012-03-16,223.09,FALSE
1,59,2012-03-23,194.98,FALSE
1,59,2012-03-30,217.33,FALSE
1,59,2012-04-06,273.02,FALSE
1,59,2012-04-13,133.83,FALSE
1,59,2012-04-20,214.51,FALSE
1,59,2012-04-27,157.52,FALSE
1,59,2012-05-04,107.13,FALSE
1,59,2012-05-11,270.4,FALSE
1,59,2012-05-18,183.04,FALSE
1,59,2012-05-25,182.07,FALSE
1,59,2012-06-01,133.51,FALSE
1,59,2012-06-08,116.89,FALSE
1,59,2012-06-15,160.2,FALSE
1,59,2012-06-22,121.25,FALSE
1,59,2012-06-29,205.87,FALSE
1,59,2012-07-06,181.58,FALSE
1,59,2012-07-13,185.21,FALSE
1,59,2012-07-20,164.58,FALSE
1,59,2012-07-27,129.74,FALSE
1,59,2012-08-03,240.43,FALSE
1,59,2012-08-10,152.07,FALSE
1,59,2012-08-17,144.51,FALSE
1,59,2012-08-24,185.84,FALSE
1,59,2012-08-31,201.68,FALSE
1,59,2012-09-07,127.35,TRUE
1,59,2012-09-14,208.58,FALSE
1,59,2012-09-21,171.44,FALSE
1,59,2012-09-28,215.41,FALSE
1,59,2012-10-05,219.64,FALSE
1,59,2012-10-12,112.67,FALSE
1,59,2012-10-19,183.24,FALSE
1,59,2012-10-26,208.89,FALSE
1,60,2010-02-05,1416.8,FALSE
1,60,2010-02-12,1003.2,TRUE
1,60,2010-02-19,1020.8,FALSE
1,60,2010-02-26,959.2,FALSE
1,60,2010-03-05,1371,FALSE
1,60,2010-03-12,906.4,FALSE
1,60,2010-03-19,677.6,FALSE
1,60,2010-03-26,844.8,FALSE
1,60,2010-04-02,1179.2,FALSE
1,60,2010-04-09,1029.6,FALSE
1,60,2010-04-16,888.8,FALSE
1,60,2010-04-23,704,FALSE
1,60,2010-04-30,932.8,FALSE
1,60,2010-05-07,1372.8,FALSE
1,60,2010-05-14,1056,FALSE
1,60,2010-05-21,888.8,FALSE
1,60,2010-05-28,1221.4,FALSE
1,60,2010-06-04,1144,FALSE
1,60,2010-06-11,1108.8,FALSE
1,60,2010-06-18,941.6,FALSE
1,60,2010-06-25,730.4,FALSE
1,60,2010-07-02,1293.6,FALSE
1,60,2010-07-09,1265.4,FALSE
1,60,2010-07-16,804.8,FALSE
1,60,2010-07-23,897.6,FALSE
1,60,2010-07-30,1276,FALSE
1,60,2010-08-06,1100,FALSE
1,60,2010-08-13,844.8,FALSE
1,60,2010-08-20,1064.8,FALSE
1,60,2010-08-27,871.2,FALSE
1,60,2010-09-03,1161.6,FALSE
1,60,2010-09-10,976.8,TRUE
1,60,2010-09-17,1152.8,FALSE
1,60,2010-09-24,853.6,FALSE
1,60,2010-10-01,1029.6,FALSE
1,60,2010-10-08,1144,FALSE
1,60,2010-10-15,976.8,FALSE
1,60,2010-10-22,792,FALSE
1,60,2010-10-29,1038.4,FALSE
1,60,2010-11-05,1284.8,FALSE
1,60,2010-11-12,994.4,FALSE
1,60,2010-11-19,844.8,FALSE
1,60,2010-11-26,895.8,TRUE
1,60,2010-12-03,1540,FALSE
1,60,2010-12-10,1486.2,FALSE
1,60,2010-12-17,2226.4,FALSE
1,60,2010-12-24,1029.6,FALSE
1,60,2010-12-31,836,TRUE
1,60,2011-01-07,1091.2,FALSE
1,60,2011-01-14,994.4,FALSE
1,60,2011-01-21,1047.2,FALSE
1,60,2011-01-28,1029.6,FALSE
1,60,2011-02-04,1188,FALSE
1,60,2011-02-11,1416.8,TRUE
1,60,2011-02-18,1092.2,FALSE
1,60,2011-02-25,950.4,FALSE
1,60,2011-03-04,1276,FALSE
1,60,2011-03-11,1064.8,FALSE
1,60,2011-03-18,827.2,FALSE
1,60,2011-03-25,677.6,FALSE
1,60,2011-04-01,1126.4,FALSE
1,60,2011-04-08,1091.2,FALSE
1,60,2011-04-15,968,FALSE
1,60,2011-04-22,906.4,FALSE
1,60,2011-04-29,924,FALSE
1,60,2011-05-06,1513.6,FALSE
1,60,2011-05-13,1355.2,FALSE
1,60,2011-05-20,809.6,FALSE
1,60,2011-05-27,932.8,FALSE
1,60,2011-06-03,1161.6,FALSE
1,60,2011-06-10,1126.4,FALSE
1,60,2011-06-17,915.2,FALSE
1,60,2011-06-24,624.8,FALSE
1,60,2011-07-01,1126.4,FALSE
1,60,2011-07-08,818.4,FALSE
1,60,2011-07-15,862.4,FALSE
1,60,2011-07-22,800.8,FALSE
1,60,2011-07-29,686.4,FALSE
1,60,2011-08-05,1232,FALSE
1,60,2011-08-12,800.8,FALSE
1,60,2011-08-19,765.6,FALSE
1,60,2011-08-26,906.4,FALSE
1,60,2011-09-02,1161.6,FALSE
1,60,2011-09-09,1100,TRUE
1,60,2011-09-16,853.6,FALSE
1,60,2011-09-23,756.8,FALSE
1,60,2011-09-30,888.8,FALSE
1,60,2011-10-07,1276,FALSE
1,60,2011-10-14,1223.2,FALSE
1,60,2011-10-21,941.6,FALSE
1,60,2011-10-28,880,FALSE
